source,target,importance
FAM238A,C1orf216,17.55783885995133
FAM238A,TMEM11,23.22482876652715
KLF3-AS1,TERF2,64.03916982623778
KLF3-AS1,ACPP,53.747994118085884
KLF3-AS1,ABCD4,28.814220917083166
KLF3-AS1,STON2,15.304814055853164
KLF3-AS1,OR3A2,34.090706317741706
KLF3-AS1,BST2,15.288165290621453
KLF3-AS1,RBM28,17.99711648151712
KLF3-AS1,SNAPC3,25.42734787864593
ZCCHC10,ZRANB2-AS2,21.682876382048896
RTN4IP1,MSL3,37.035808397642214
RTN4IP1,CNIH3,49.75429800271953
RTN4IP1,C16orf87,82.78311685932202
RTN4IP1,CDH26,26.557842687642463
RTN4IP1,DHX8,47.77852361561075
SCD,TRIM2,34.41272702661897
SCD,MPDZ,62.62577747712463
SCD,JUND,15.633140655262086
TRIM2,RBFOX1,15.471952179664742
TRIM2,PPP2R2B,42.50719989796893
NUCKS1,ZNF654,63.15659425779215
NUCKS1,KCNMB2-AS1,19.14008102571904
NUCKS1,EIF3A,18.009069569304373
NUCKS1,ARFGEF2,28.488981255433856
NUCKS1,KPNB1,21.28637629208883
SLC8A1,MBNL1,82.73743277677626
MBNL1,TBC1D5,55.90917392014845
SOX5,AC011586.2,43.34642346924651
CUL2,STAT1,46.65733148216998
CUL2,ZNF430,13.951546838202695
CUL2,ARL17A,14.903698753220095
AC008537.1,SEC61B,25.66601810025926
AC008537.1,RPS28P7,22.144078147790783
AC008537.1,HCP5,96.6801958581898
AC008537.1,IRF1,57.44484607491856
AC008537.1,CPT1A,44.01548316188533
AC008537.1,MYO1G,30.012371737876137
AC008537.1,MT2A,43.75475820078658
TULP4,WIPF2,15.353218088753522
MALT1,ZNF654,24.996527526675788
MALT1,MB21D2,19.097361610805997
CARNS1,FCHSD1,21.61425192997533
HECTD1,SF3B1,46.984474488912454
HECTD1,HNRNPH1,100.62941006126535
HECTD1,AVL9,19.15192942729589
HECTD1,IKBKB,17.51728126353028
HECTD1,ASXL1,18.14667746187549
SF3B1,ACTB,86.44173579055301
SF3B1,SH2B3,50.45943325518242
SF3B1,RAP1GAP2,47.932016772316004
SF3B1,ARRB1,26.943041744763004
CHORDC1,C17orf67,48.740814394868444
CHORDC1,PDIA6,85.11198163722425
CHORDC1,CCDC30,42.08158662061145
CHORDC1,AC093865.1,54.08263761184684
CHORDC1,STIP1,72.50669481476419
CHORDC1,PTP4A2,62.15769149195036
CHORDC1,LINC00578,54.36889623738199
DELE1,C12orf75,12.234619018205994
MACO1,ZNF33B,18.073770754813104
CRTAP,AC025682.1,51.87860659689885
CRTAP,NLRC4,36.75421570963586
LRP4,SETD1A,52.13754425881786
LRP4,WDR13,13.177843958079936
LRP4,SEC11C,17.801825391346334
NUDT4,RAB3IP,28.353747229885844
NUDT4,DNAJB1,22.173603922602396
FAM214A,HMGB1,18.31345834993065
FAM214A,UHRF2,22.16298433326808
CAPZB,RHBDF2,84.24583345509579
CAPZB,TANC2,75.76322538329158
CAPZB,PIAS1,19.8658026685552
CAPZB,PTPRJ,67.88768938395962
CAPZB,RB1,26.437123470143877
CAPZB,GRID2,14.980143512028587
CAPZB,ATRX,81.77762520321681
CAPZB,FKBP5,13.929758565267502
CAPZB,COP1,14.522393771738685
CAPZB,CDKAL1,26.965905158010724
CAPZB,RAP1A,15.173804245201325
COPS8,CCL3,42.642275334778915
COPS8,GUCD1,139.91147333619267
COPS8,AL137145.1,20.086513929755114
COPS8,KRT10,69.16264847597766
COPS8,AC008649.1,25.82589171384712
COPS8,OFD1P17,69.87511527669338
COPS8,MED29,30.86342783404339
FAR1,EIF3H,51.496810685910056
FAR1,SPIRE1,41.208068960459016
FAR1,USP10,18.382761190340254
FAR1,ANXA4,27.891837209045548
ZNF148,CELF1,31.501095131633637
NIT1,PI4KAP1,57.383959384665744
NIT1,CS,42.708454019943694
NIT1,PNKP,29.09801222881994
NIT1,COX7A2L,15.612801658502903
DDX52,GAS6-AS1,26.572175843586017
DDX52,TTC3P1,33.30159414858405
DDX52,LRRC41,26.73122063680652
DDX52,ADARB1,22.33739654837738
DDX52,TMEM41B,19.176716431746637
GAS6-AS1,PEX5L,42.82336759991031
GAS6-AS1,UBAC1,88.15165688622753
GAS6-AS1,WWC3,11.896158279118922
GAS6-AS1,CDC42BPA,17.44373116891001
GAS6-AS1,ADA2,16.096347451657998
GTF2H1,SLC39A9,57.52320561712595
GTF2H1,ARPC1B,40.9268929442687
GTF2H1,NUDT5,42.26786357605123
GTF2H1,AP001992.1,16.339737133812527
MARCKS,KCNMB2-AS1,25.04996388563232
CAMKMT,ATR,20.15587159835286
CAMKMT,WSB1,40.64266675240409
CAMKMT,ZNF148,17.32149411428185
MSL1,CYBC1,31.97815010457269
MSL1,AGO1,33.979018367005196
MSL1,UBE2N,15.132286669457908
MSL1,BCLAF3,37.74108280083605
MSL1,MTCH1,31.498303834292297
MSL1,CCDC57,21.591764800155755
MSL1,CLSTN1,17.608574161580155
RB1,GNB1,17.429563375336627
RB1,SETX,29.537039923464437
RB1,DST,52.454111054821205
RB1,RUNX1,13.435243198915202
RB1,CDKAL1,31.584071260252298
RB1,VOPP1,31.172374652010003
MTIF3,ANKAR,58.312572025067816
MTIF3,LST1,32.004227569589005
MTIF3,ZNF862,37.74982141827349
MTIF3,PGPEP1,23.28816444765329
MTIF3,LINC01184,27.97261765854671
MTIF3,RMDN1,18.43366934868459
IMMP2L,FAM172A,83.90817532790474
SECISBP2,GCC2,28.61842991143396
SECISBP2,NSD2,11.930574580706718
SECISBP2,CRK,30.486189722210277
SECISBP2,DENND6A,64.92790617345752
SECISBP2,IWS1,12.032287720388897
SECISBP2,USP10,25.124660508930454
SECISBP2,GPATCH2,17.343199946083807
SECISBP2,SAFB,34.646799360637345
SECISBP2,DHTKD1,14.137837917067188
KHDRBS3,TANC1,86.41203546951718
KHDRBS3,BHLHE41,66.1280338319036
KHDRBS3,IFNGR1,105.9520711698051
KHDRBS3,GRID2,77.56850156547299
KHDRBS3,SRGAP2,36.84293423904287
KHDRBS3,FMNL3,35.495870260873474
KHDRBS3,LINC02232,67.21884087689283
KHDRBS3,ITPR2,37.85153790142551
KHDRBS3,SH3KBP1,21.60249610973068
KHDRBS3,MEF2C-AS1,24.02277140510884
KHDRBS3,INPP5D,12.299769570166873
BMPR2,XKR6,37.90764957221046
BMPR2,CCNY,37.52811902490928
BMPR2,MAPKAP1,32.818671802994835
DECR1,NDUFAF6,74.04519143571439
BAG1,OLFML3,30.990728571270633
BAG1,AC064807.1,21.49970157527939
BAG1,GMNN,12.833178465081343
TTC27,SEC22A,126.08811550358236
TTC27,SDCBP,38.772708840499945
TTC27,KPNA4,18.74570751520948
TTC27,OPA1,15.758672731678432
TTC27,TULP4,32.018017750912
TTC27,UGGT1,12.526067573952034
BMPR1A,HIPK3,44.27776975179792
BMPR1A,REV3L,15.681189423254196
BMPR1A,ITPR1,12.111188864986833
KNTC1,DPF2,46.406135608009734
KNTC1,AL357060.1,28.904874417720173
KNTC1,RAB9A,25.66049085339402
COL4A3BP,CCDC91,77.56512648533844
COL4A3BP,JPX,61.97001234867175
COL4A3BP,LINGO1,23.86019138710617
COL4A3BP,USP3,16.26581093924852
COL4A3BP,ATR,15.598249088288547
PDE7A,DCAF7,25.011104115495225
PDE7A,RASSF3,34.046227485646085
PDE7A,DYNC1H1,18.097341729795524
PDE7A,N4BP2L1,42.356425964024
PDE7A,SECISBP2,20.38006786026518
PDE7A,MYH9,156.2024709207609
PDE7A,ZC3HAV1,89.14083104611068
PDE7A,NDFIP1,58.70691509761032
PDE7A,HECA,18.952837755049757
PDE7A,USP48,33.39623136832732
PDE7A,CLK1,29.824482780384695
PDE7A,MYO9A,27.371493289354426
PDE7A,AP2B1,17.522600951318502
PDE7A,GALNT11,27.237919403203882
PDE7A,CREM,24.046301862065093
PDE7A,DENND6A,13.85577661506061
PDE7A,NUP98,24.47675320116748
PDE7A,N4BP1,20.513550201695786
ZBTB26,ZNF155,40.816163136958195
ZBTB26,AC090518.1,24.124582089087315
ZBTB26,DPH7,23.291287202267107
ABCA2,PEX5L,42.12258698665575
ABCA2,ACADVL,33.81439221869262
ABCA2,KIAA1324L,27.473183192596842
ABCA2,NOVA1,28.21382535148334
ABCA2,PTPN13,21.275469332348912
SH2B3,ARRB1,57.31898062083541
SH2B3,RAP1GAP2,28.318044039725986
SH2B3,SNX13,13.42340748864916
RPP30,TAB3,51.02695855522477
RPP30,FAM122B,23.448807038930997
RPP30,PUS1,28.789319781024385
RPP30,GARS,24.092802889631407
USP48,PIAS2,38.66699766430143
USP48,GSE1,16.363593627706127
USP48,TULP4,51.57881816903658
USP48,FAM222B,36.64991054426248
USP48,LENG8,27.210324196351756
USP48,ZFYVE16,20.702428837377106
GPATCH2,SLC7A7,45.010089346510824
GPATCH2,MARCKS,11.577948651718751
GPATCH2,SPI1,54.0554014079852
GPATCH2,SNX6,21.13476428622161
L3HYPDH,DAG1,17.94983847937201
L3HYPDH,SNRPF,21.88429125877505
L3HYPDH,AC008124.1,17.61946502178768
L3HYPDH,PLBD1-AS1,16.465789417915563
L3HYPDH,ZNF761,16.087319623004433
ACTL6A,RUVBL1,36.493504048787806
ACTL6A,LINC01135,19.332193828971835
ACTL6A,PDCD2,27.366670551624686
ACTL6A,PDIK1L,31.42766216084307
SLC25A28,AC024084.1,101.32126655432799
SLC25A28,SREK1IP1,27.559792772100465
SLC25A28,KLHL28,37.32001063478137
SLC25A28,FANCL,26.447735833706652
SLC25A28,USP54,58.4237601500142
SLC25A28,DNAJB1,15.683432924107858
JPX,ARFGEF1,44.52619491666615
JPX,ATRX,17.20752242457638
JPX,MPZL1,35.77863206613006
FANCL,ZCCHC10,26.75167011286661
FANCL,NBPF15,15.97888585721783
FAM168A,RNF216,49.40057329329716
FAM168A,ITFG1,23.465405607984295
STAG3L3,POGLUT1,30.52358547323399
STAG3L3,LINC01481,28.056081265312226
STAG3L3,TMEM41B,12.832928641175519
STAG3L3,TERF2,15.31011965322708
STAG3L3,PCMT1,43.90717632774298
STAG3L3,BTBD8,16.872106379450145
STAG3L3,TMEM184B,14.848807207924038
ZXDC,SENP5,16.34567100468567
ZXDC,CCDC7,25.949428082447287
ZXDC,SLC23A2,42.84939200184884
ZXDC,DPP8,19.86466724400148
KPNA4,TNPO1,57.141743411083915
KPNA4,OSBPL11,42.03068250130382
KPNA4,SLC38A9,21.01170126976237
RAB21,TUG1,32.19692249407822
RFC3,ANOS2P,25.430927706425503
RFC3,FAM111A,62.53281060146522
TMEM154,WIPF3,28.67273641602299
CEP68,GRAPL,26.161298588534567
RRP7A,SLC37A2,31.545314307507958
RRP7A,OXA1L,34.16485920132093
RRP7A,LAMTOR4,15.60164765666607
SLC37A2,MCOLN1,18.493447590123203
SLC37A2,AC116667.1,46.28423233345035
PLXDC2,SLC8A1,51.97303675745416
PLXDC2,ITPR2,36.22509761862409
MS4A14,MS4A4A,57.98148037271744
MS4A14,ZNF706,20.090967269181057
KIAA1147,ADGRB3,51.5424130823076
KIAA1147,SLC38A9,31.573794818519033
KIAA1147,TBC1D9,34.935685026323206
KIAA1147,NPC1,53.815849748268526
KIAA1147,RAB12,16.689091799174633
KIAA1147,SLC43A2,19.07697824412681
KIAA1147,PRDM11,29.795694494062836
KIAA1147,IKBKB,30.024692921812843
ATP2C1,DLG1,54.042192685987644
ATP2C1,DST,57.61399195301642
ATP2C1,RFX3,27.168073321816806
MED4,TMEM87B,36.082157724837785
MED4,DHX29,18.568876962010666
MED4,C9orf85,42.916025875849584
MED4,RMDN1,17.470643743603446
MED4,RNF2,38.512832448515354
MED4,ODR4,20.810186414395673
MED4,SACM1L,14.062476680452864
TMEM87B,EFCAB13,30.589868416696042
NSF,LAIR1,73.04619533750942
NSF,TPRG1,13.485758021046049
NSF,VTA1,16.38609530128513
GNB1,PHF20,20.641133677285588
GNB1,DLG1,14.695692564884405
SLBP,OSTC,53.52635401774933
SLBP,SEMA6B,15.112720867682452
STAM,VTA1,34.77158707495511
STAM,PWWP2A,41.51376943007789
STAM,TTC28-AS1,67.74262533686
STAM,PLD3,12.614353229608575
VTA1,UBE2N,61.041978229164556
VTA1,PSMD14,11.86763940516749
ENTPD4,PRKAA1,38.67366249215266
RBM10,OR3A2,35.68180777107517
RBM10,TTC3P1,49.727147383472975
RBM10,ZFP64,31.99048937421077
RBM10,FRG1-DT,12.323853062499508
BTBD11,SPON1,16.94242023587994
CYP2R1,LMNB1,35.45108002753776
ACPP,MAP3K13,24.110628700662282
ACPP,TRABD,17.244942390522855
TPTE2P6,ARPC3,65.35239137251526
TPTE2P6,AC010978.1,37.12688205317911
TPTE2P6,CRHBP,22.51627898831309
TPTE2P6,LIN9,49.14399595117365
TPTE2P6,AC027018.1,14.383178153032556
TPTE2P6,IPO9-AS1,16.621695929195305
TPTE2P6,GMNN,35.621208863682476
TPTE2P6,FAM98A,21.111781585267714
TPTE2P6,FBXO45,23.11547534980936
TPTE2P6,AL139317.5,39.32841624763166
PGPEP1,PLA2G7,47.99863210911476
PGPEP1,TRMT1,50.89254096961622
PGPEP1,AC012150.1,32.31137906163002
PGPEP1,SLC39A9,31.15779978763608
PGPEP1,SNAPC3,14.584558173492269
UBAC1,PMEPA1,47.67322770132263
UBAC1,CDH23,24.72348347211647
UBAC1,MAP2K6,50.99904816879301
ELAVL4,SPAG16,21.291521040655113
ELAVL4,SRGAP2-AS1,24.275617251393925
ZNF93,ZBTB21,26.415636084991277
ZNF93,AC011330.3,31.86496570152145
ZNF93,ZSCAN12,97.98941000473684
ZNF93,ERI2,53.917879474168785
ZNF93,ZNF200,31.944551188627024
ZNF93,RAB1B,17.16468329596755
ZNF93,HYI,22.075435649964604
ZNF93,TBRG4,19.346262869239865
ZNF93,FTSJ3,20.36651692280975
ZNF93,TOR3A,25.65035909008047
FRG1-DT,PPTC7,28.79932603345005
FRG1-DT,CLEC9A,61.970951799520634
PTPRJ,IMMP2L,44.36390713517777
PTPRJ,RAB31,39.93191027495194
PTPRJ,AKAP13,11.363624451679204
PTPRJ,SLC8A1,12.101074975218767
KCTD12,TLR5,77.07797652707026
KCTD12,DCTN4,73.74441500199246
KCTD12,ZMAT3,18.303240544445984
KCTD12,ATP6V1B2,19.545669684584233
KCTD12,CD81,17.303395784744836
TLR5,PAK1,63.574158069454285
TLR5,STK38L,55.78946514554828
TLR5,MPZL1,20.306581829830307
PSTPIP1,SERINC3,67.11239318127215
PSTPIP1,RPS16,17.807226503757473
EIF4H,PDCD7,20.09345691545139
EIF4H,STEAP3,17.736141263978617
EIF4H,LRRC41,20.986671943917194
EIF4H,SLC25A19,25.325758059925445
EIF4H,SSB,20.545031394598958
EIF4H,TAB3,62.55478324357577
EIF4H,RBM28,14.390331732992312
EIF4H,RNF138,20.85083463184076
EIF4H,FLVCR1,32.134410895946985
OSBPL9,SERPINB6,63.47378812313573
OSBPL9,ANXA4,39.63995696720679
OSBPL9,SMG6,22.24192452965614
OSBPL9,FAR1,52.88970738687452
OSBPL9,B4GALT1,16.685796344683283
TMEM184B,DDX52,43.25868195757021
TMEM184B,BAX,33.58696418716399
TMEM184B,SLC31A1,19.484533399302116
CELF1,KIAA1109,43.59433426795752
RBM25,ACAP2,62.31227374104736
RBM25,DOCK2,16.70935494135179
RBM25,ALCAM,18.64595597573363
RBM25,TET2,12.472295267135724
RBM25,PCM1,16.24177349885963
RBM25,ITFG1,17.93704142337789
RBM25,SETX,21.63829997938439
RBM25,ATRX,46.31731131850304
RBM25,ADK,27.14456562771952
RBM25,ANK2,14.748917606141228
RPL23AP49,AL035530.2,22.180061411993268
RPL23AP49,LINC00886,27.22530017194758
RPL23AP49,EXPH5,24.067025105571794
LSM4,NDUFB2,15.796843251468616
LSM4,CS,42.94896135699892
LSM4,MAGEF1,32.23199536934829
LSM4,BAALC-AS1,83.3420721127303
LSM4,TYW5,15.821492485316055
TAMM41,RASAL3,25.087435622262333
TAMM41,C2CD2,31.72180558016144
TAMM41,SRSF2,50.26555155239515
TAMM41,SLC39A9,15.806560113020872
TAMM41,POLR2A,39.81066305587271
TAMM41,KRAS,18.729598190014023
SUZ12,MARCKS,56.465923251555104
SUZ12,PCBP2,39.17044500149758
SUZ12,FGGY,35.833047844627465
SUZ12,UBE2O,33.89794994237231
SUZ12,G3BP1,47.591923436812095
SUZ12,GLYR1,24.611960538465908
SUZ12,XIAP,19.903935618444272
SUZ12,MYO1D,14.429486457908734
MAP3K1,BASP1,19.59662380198055
MS4A6A,HCLS1,68.14261418677454
MS4A6A,CMAHP,70.16350101611228
MS4A6A,DISC1,52.038928511667216
MS4A6A,RB1,44.21654674888896
MS4A6A,TFEC,22.642246370386584
MS4A6A,CHST15,38.19010329397257
DFFA,RABGGTB,51.013821464317395
DFFA,LMTK2,25.922317743579796
DFFA,POLG,70.60590144993088
DFFA,METTL3,17.764257298951726
DFFA,PRKCZ,18.770096317229775
DFFA,RORA-AS1,12.23922218352447
MROH8,AC009318.1,33.378599861026586
MROH8,LTBP2,40.55662166881286
MARK4,MSL1,57.17893581806344
MARK4,PPCDC,31.164331253288587
MARK4,PIGX,52.76331519402032
MARK4,BICD2,41.43729994939402
MARK4,ERCC6,32.458473949738604
MARK4,VPS36,49.95106120228451
MARK4,CLCN7,29.650480447659106
CEP63,DHTKD1,66.08687699386894
CEP63,RNF169,40.03153857739252
CEP63,PARN,31.10467391089894
CEP63,C11orf49,15.347544056173
CEP63,OR52K3P,16.765903789234784
RNF216,TRAK1,43.16569665716259
RNF216,RFX3,14.479134027387698
USP37,PSMD14,20.159941825405816
USP37,CYBC1,14.229204305728134
USP37,AHCTF1,44.81622529614077
USP37,MB21D2,18.726511433307707
ZBTB4,PIGL,19.182903725986737
ZBTB4,NPRL3,57.712822640048834
ITPR2,MBNL1,69.08302441458024
ITPR2,PTPRJ,48.0741582604436
ITPR2,DOCK2,18.21844744593219
ITPR2,FKBP5,12.255173790055672
TUBGCP2,MB21D2,53.560276868466254
SLC4A7,SENP6,17.557427390694148
SLC4A7,TBC1D1,32.379736462173526
SLC4A7,ATP2C1,67.02331938621965
SLC4A7,PCM1,28.07023631828915
SLC4A7,PCCA,42.32330638982284
SLC4A7,SUCLG2,23.518769561155494
SLC4A7,MEF2C-AS1,21.491661001357695
COQ8B,DDX39A,25.748301298169157
COQ8B,HEMK1,14.580772017495926
COQ8B,LINC02241,16.289149941705723
COQ8B,SNAP25,36.22884460960226
COQ8B,AC008969.1,29.406749342782568
COQ8B,TIMM44,25.04647085114808
COQ8B,THUMPD3,19.12981880525431
COQ8B,MT2A,16.81879238260911
COQ8B,PRDM15,14.780449180318222
COQ8B,CPSF1,24.812118516327125
COQ8B,AC012358.3,27.983795301256826
COQ8B,UTP14A,13.834024332189507
MRPL23,MUS81,59.92762328680661
MRPL23,PEBP4,51.87068809508524
MRPL23,SPIN3,28.89045769340054
MRPL23,SSPO,15.818352138838293
BRD9,EDIL3,18.878367431477123
BRD9,GRAPL,32.134605913135026
FTSJ3,SSNA1,26.21911895322816
FTSJ3,TRIP6,28.160514745550117
FTSJ3,FGD5-AS1,27.472142281784414
FTSJ3,AL137145.1,17.702060865795268
FTSJ3,PRPF4,18.327541485722918
STIP1,ARL17A,14.075474956550146
FAM204A,CCDC200,23.499594537149026
FAM204A,BICD2,32.04030813605403
CASC4,RAC1,80.49094163873805
CASC4,VPS53,28.068838683719
CASC4,P2RX7,29.0986840452213
CASC4,PHF3,24.009370070617468
CASC4,HNRNPH1,24.074620002492026
CASC4,SF3B1,17.79447105713743
HECTD2,SH2B3,31.4147074579254
HECTD2,COTL1,21.53097541973296
RRAS2,KLRG1,29.996538430131793
RRAS2,CXCR4,13.28335213622812
GPC5,NRCAM,26.540756286874615
GPC5,TNS1,26.897399191276065
NLRC4,CEBPZOS,53.428854514491604
NLRC4,DAZAP2,37.76094713125158
CEBPZOS,NUDT5,51.551101835045905
CEBPZOS,MS4A14,28.44053484864783
CEBPZOS,TMX1,49.231033173027
NHLRC3,AC126177.4,70.44199020612439
NHLRC3,UTP6,24.514007736792998
NHLRC3,C2CD2,17.667705405600277
NHLRC3,MTCH1,23.682708527872624
WAS,MAP3K13,30.703858988141377
WAS,RNF34,56.08933161432267
WAS,SLC44A2,45.880975437331436
REV3L,TRAF3,16.63221728035488
REV3L,CHD1,27.225224608410976
PTPA,BTBD3,18.235396525413545
PTPA,KLF9,21.015169111946694
PTPA,FAM122B,18.04185534172767
ZNF623,ELAVL4,41.99158533486025
ZNF623,RORA-AS1,13.420260254484548
OSTC,SLC31A1,49.698388325944194
ZC3HAV1,PTPRA,55.32187170447615
ZC3HAV1,GLG1,14.85461167268836
ZC3HAV1,BMPR1A,16.2648388351925
USP25,SENP6,26.895614025493128
USP25,SMG6,46.847578620057654
AL357060.1,CDKL1,17.192969083324723
MB21D2,MOB3B,38.72169834373222
MB21D2,APP,30.474048686461423
SLC25A19,SBNO2,29.214336919383744
DLG1,SETX,54.83362578861725
PMEPA1,PRDM11,54.418770370936926
CAB39L,LDHA,41.812446584350155
CAB39L,TPCN2,46.026652982036886
CAB39L,CALCB,42.65168407944388
CAB39L,DYNC2H1,19.987427261373693
DCC,GRM3,17.216981239541866
KLHL5,ZNF148,56.85321868809131
ZNF746,WDR19,18.245524836334113
ADRB2,AC009226.1,49.95627645639081
ADRB2,HHAT,16.449407561251622
ADRB2,TMEM154,22.39190250514836
EZH1,ADA2,65.36957106234239
EZH1,VPS36,13.4983539670007
EZH1,AL591684.2,43.41244127646286
EZH1,NOD1,28.12921121131726
RAPGEF5,TRIM2,31.34448172171095
RAPGEF5,CLU,35.00192395208501
RAPGEF5,EDIL3,49.03560487873004
RAPGEF5,NKAIN2,21.77605510080732
IFNGR1,PCM1,16.02788857322969
IFNGR1,SNX13,14.930831435928244
ZNF708,PEPD,68.36788062034212
ZNF708,TTC3P1,14.49056255311663
ZNF708,SFT2D1,73.75665878400196
ZNF708,SOX5,39.46298060420828
ZNF708,BRD9,26.75043009221074
ZNF708,PATL1,68.93737671367884
ZNF708,TRIM13,13.106135461119848
ZNF708,RAB29,18.437935541980863
ZNF708,ATG12,65.27878891917709
ZNF708,EPRS,41.49752617972776
ZNF708,NBPF15,16.045314592968996
ZNF708,ZRANB1,31.895582435600993
ZNF708,VTA1,29.55712095100626
ZNF708,YME1L1,16.83802319356232
ZNF708,SNRNP200,13.555156289954233
PIK3CG,TBC1D23,53.50227398165715
DZANK1,AL354696.2,52.47327295634746
CSNK1G1,FGR,19.060310854456176
ZNF280C,EDF1,40.49108208406854
TDP1,AC078785.1,12.379810180046384
LAIR1,NABP1,35.98898546323892
SLC31A1,PLAA,39.40993900434502
RAB11A,MT-ND4,12.956291216929701
AC009690.2,CLEC1A,30.76918563647691
AC009690.2,AC016739.1,30.07035216680925
AREL1,GTF2H1,37.621976036191455
AREL1,ERO1A,22.30439523945884
C1orf43,GMPS,38.87124087752116
VCP,ATF4,25.256458136069234
VCP,CALR,33.15301641344456
VCP,GAPDH,14.246474969783602
VCP,RAD21,76.31750582599747
VCP,CHORDC1,16.224193744350835
VCP,TTC21B,56.90090950474566
VCP,PPP1R2,74.24493008027693
VCP,RNF121,18.73708438598097
VCP,STIP1,17.79024908954393
UBE2N,EED,21.26196788866648
SLC22A23,SPTLC3,54.159186353618146
ZFYVE16,SENP7,74.5777416619847
ZFYVE16,ATE1,45.09171256255829
ZFYVE16,LINGO1,14.790757557979672
ZFYVE16,TPR,25.434506083226164
ZFYVE16,KIAA1147,16.619054998965062
ZFYVE16,APP,12.85253209687183
ZFYVE16,EIF3A,14.712829338378585
ZFYVE16,RGL1,13.117909294769497
PACS1,SENP6,51.18344172195213
PACS1,TBC1D1,40.95184735344347
PACS1,CDKAL1,16.645786285208604
OVCH1-AS1,AC011586.2,62.59494723477296
TPGS2,BNIP2,21.45753361586108
TPGS2,TPCN2,19.12238454897276
TPGS2,CRTAP,18.44469129621366
LOXL3,CUEDC1,48.505976040691436
CREM,APP,30.51537848204643
CREM,CLK1,76.9576097870056
TRMT2B,DPF2,14.89760741201309
TRMT2B,EBLN3P,39.861391953423116
TRMT2B,PGGHG,33.68774838676276
TRMT2B,RPL30,19.402198852737992
SRSF3,TXNDC16,23.088755040690977
SRSF3,CIR1,51.32347972021913
SRSF3,ERO1A,37.128936571749286
SRSF3,JUND,25.422673897985135
AL122035.1,BAG1,66.92084002942191
AL122035.1,IQCE,22.380351001713986
AL122035.1,DMAC2,51.26573232956529
GOPC,MNDA,35.114061130381344
GOPC,TUG1,66.87079058269256
GOPC,MAN2C1,22.89585357924157
GOPC,DHRS7B,14.025292846924675
GOPC,POLR2A,12.644020383001244
GOPC,EPRS,45.12606958348083
UTP6,PIGX,34.012042112420694
SENP5,COLGALT1,12.542571838791336
SENP5,LAIR1,23.89374033646889
VWA8,TMEM260,33.26955976133477
WDR13,CTSL,23.197365598861275
AC012368.1,SMS,44.16602003746537
RBM28,TGFA,18.67613370802264
RBM28,AP001992.1,14.168513153006149
RBM28,MACROD1,15.427801568341147
RBM28,MBOAT7,17.00318217803248
RBM28,ANKS3,17.95916023356975
NAP1L4,ERI3,64.10817238824895
NAP1L4,TRAF3IP3,50.58700401603351
NAP1L4,ATP11B,21.794468720148398
NAP1L4,CBFA2T2,28.286034597852833
NAP1L4,GALNT11,17.204793465444897
CNOT10,MAN2C1,73.82931551735409
CNOT10,YBX3,51.471212985748515
CNOT10,MNDA,20.591415659946072
TRAK1,SNX13,17.44644311477581
GLYR1,DELE1,22.276800439312773
GLYR1,KLHL18,113.89186038222114
GLYR1,ZMAT3,39.390755788835406
GLYR1,STK38L,32.770626350676544
GLYR1,DENND6A,24.439139017944722
GRID2,ITPR2,60.58612717149551
OSTM1,GOPC,106.92900537462955
OSTM1,IGBP1,21.653780701638155
OSTM1,ST13,32.74481024406984
OSTM1,SLC31A1,27.016692395101035
HIST2H2BD,OSBPL5,67.52337750331944
HIST2H2BD,SELL,25.157231045236028
SP100,FAM168A,81.77903232654214
SP100,DOCK2,21.188976157797754
SP100,SETX,21.71198259466928
ACTR5,PDCD2,41.32270550250267
ACTR5,DGKQ,28.982145990081584
ACTR5,AC012435.2,19.29409691768943
ACTR5,AC010422.6,49.72396197259539
ACTR5,LAS1L,16.99140272227714
ACTR5,ZCCHC3,64.56051596180377
ACTR5,DUSP27,36.89512905263314
ACTR5,GOLGA8N,43.17898993829987
ACTR5,CDIP1,27.869321759073333
ACTR5,PSMB5,30.94562400360481
ACTR5,DVL3,27.234696222398718
ACTR5,UQCR10,33.31328757640052
ACTR5,LINC02241,30.77406583804757
ACTR5,UBXN6,20.427885227638424
ACTR5,CIC,32.39985856154985
ACTR5,MOCOS,17.593734085483714
ACTR5,HAUS1,22.568053266708795
ACTR5,C11orf24,33.93563202248704
ACTR5,HIST2H2BD,14.209335985806524
TULP3,GARS,44.223285329498424
TULP3,CCZ1B,58.091065359021954
TULP3,SUDS3,31.67395156971775
TULP3,WARS2,56.06079863243608
TULP3,CHTOP,19.490855622018785
TULP3,ZNF623,37.95213314816722
STYXL1,ZRANB1,62.21797564959752
STYXL1,MAPK9,35.19251348359123
STYXL1,UTP6,26.281537446806684
STYXL1,FO393401.1,40.13593242226317
RNF169,MCM9,68.62624691384998
RNF169,ANKFY1,13.783370883079325
MYO1G,OSTC,41.85553330803983
MYO1G,SLC25A19,16.56733931304367
MYO1G,KIAA1958,43.20153889907993
CCDC30,ANKAR,26.803414888846607
TTC3P1,KHDRBS2,17.736202796078235
MKLN1,DDX5,62.94155500129085
MKLN1,RNF13,67.75386415035096
DDX5,STX8,41.438400551625136
NPIPB5,SPON1,13.36142853933887
NPIPB5,MT3,55.03424814787921
NPIPB5,UBB,24.09197246984047
NPIPB5,SPATA7,16.59047293148241
CLOCK,VWA8,52.87557611073838
